"id","chr","Auxin1","Auxin2","Control1","Control2"
"FBgn0058439","chr2L",12.7531033368905,16.3585385780015,13.6238621896369,14.6957560116232
"FBgn0058441","chrY",0.990570411043107,0.790565226222367,0.996942914353803,0.513889842054637
"FBgn0058461","chr2R",90.7464093480721,79.5082741800781,87.8809439442682,73.0514175474592
"FBgn0058469","chrX",266.216960609163,276.03928993506,275.137522428986,305.813191115511
"FBgn0060291","chr3L",15.4910890787223,13.8899997061582,16.4422178110292,15.9095341945012
"FBgn0060292","chr3L",15.1720278147109,11.5739892793785,12.0923146179848,14.8832906154558
"FBgn0060296","chr2R",4.84779599094243,4.78869997000397,4.72563703843768,4.31248461132669
"FBgn0061198","chr2R",11.3028519289919,12.2377474251053,8.3475369395893,8.87572127202427
"FBgn0061200","chrX",2.61479506256093,2.50190950129859,2.34269044338079,2.12848793200452
"FBgn0061209","chr2L",159.628587349947,135.625856587482,151.075826659113,126.622457082263
"FBgn0061356","chr2R",0.533438925457339,0.643965503618343,0.407039167655532,0.468827363464101
"FBgn0061469","chr3L",5.55681195255184,5.56997402631405,4.53074070014426,4.4341987236553
"FBgn0061476","chr3R",2.47765910280824,2.01245009335467,1.97384585126831,1.97401933684855
"FBgn0061492","chr3L",6.59473869731052,6.78158809183019,5.12241866930721,5.87594408682395
"FBgn0061515","chr3L",7.63302728584698,7.65365262734884,4.72041507376214,4.86453391436995
"FBgn0062412","chr3R",0.123121746005358,0.0873443062241913,0.0979072067664193,0.0454210230767689
"FBgn0062413","chrX",4.58530263481185,4.24541231062889,2.7425606517997,2.4899288187406
"FBgn0062440","chr2R",5.66606275116657,6.24707868557757,3.89915450947265,5.09073960106239
"FBgn0062442","chr3R",5.03873966310945,4.43171635603243,2.89780269077241,2.88287533524557
"FBgn0062449","chr2R",1.83727951931318,1.79811020068792,1.36470407831543,1.39702139462189
"FBgn0062517","chr3L",3.81414375197042,3.1032399536185,3.25196534684859,4.08747220303113
"FBgn0062565","chrX",2.78575316473043,2.3811827913683,0.98262111451283,0.938139878205222
"FBgn0062928","chr3L",6.54805635351872,7.6269743531657,4.49990972020014,4.8479166398505
"FBgn0062978","chr2L",0.72647929885385,0.852899657948189,1.16886233930786,1.35488444174728
"FBgn0063298","chr3R",1.74473748074599,1.26702374713281,0.845048784561895,0.89476056946015
"FBgn0063373","chr2R",9.46255418970126,8.89237277014031,9.23483962769838,6.4263277090622
"FBgn0063374","chr2R",10.7509908611879,9.54099290160937,9.35797082273436,7.47675460866693
"FBgn0063375","chr2R",10.0360423224104,9.41545352132504,9.74788627368163,9.52048549490696
"FBgn0063376","chr2R",11.8042973982637,5.7974783256307,11.1017593672485,9.29569625405499
"FBgn0063377","chr2R",17.2524346590008,11.87102704772,11.9140832233887,9.04446122016161
"FBgn0063378","chr2R",10.2358942474454,7.83036033591678,9.15710528739789,6.8518645607285
"FBgn0063379","chr2R",11.2264646584885,12.3478759143303,11.8156197256747,12.3333562093113
"FBgn0063380","chr2R",13.5377956175891,13.251379030013,10.6340577531072,14.5259528687444
"FBgn0063381","chr2R",39.0983968123485,36.831038774595,31.5372791207347,30.3255464440713
"FBgn0063382","chr2R",25.846976771869,16.6412666888536,22.4428079324298,21.2439670520075
"FBgn0063383","chr2R",24.2974397375401,15.9930436569123,18.3753258492389,18.5047597378019
"FBgn0063384","chr2R",27.6893564310403,22.4493950626103,25.6885473565257,26.8141673821262
"FBgn0063385","chr2R",30.1548062338471,19.6459398410077,26.7500134952193,21.2439670520075
"FBgn0063386","chr2R",8.25475342535923,8.13152804114435,5.90780986283735,7.94816289044505
"FBgn0063387","chr2R",7.9803700720656,9.23863749275555,7.96306202638781,7.64320666492531
"FBgn0063388","chr2R",8.01196655990748,8.76929494633214,6.59415836160816,8.246420524265
"FBgn0063389","chr2L",48.464026976109,37.0840831063797,39.2825267745379,42.9274428061402
"FBgn0063391","chr2L",59.3846961420343,49.1957446489233,52.3948887210387,54.0406557904656
"FBgn0063392","chr2L",48.4884216205601,39.7541370900391,42.8906996041992,42.7350792652636
"FBgn0063449","chr2L",62.8491293350472,55.0020719755757,54.7118424910144,51.9565793966212
"FBgn0063491","chr2R",45.4126816142761,49.8820970475395,31.1387370928025,35.1665201190528
"FBgn0063492","chr2R",36.3144349796856,39.8427948444771,45.0089735526995,50.5069823712861
"FBgn0063493","chr2R",17.5994800517004,18.7323159063011,18.5005694984795,23.8660128532013
"FBgn0063494","chr2R",31.4393840859602,36.4412923325358,43.8524910498691,43.3169396037607
"FBgn0063495","chr2R",0.178383757513902,0.0813522587108575,0.186180638242214,0.0740337889781305
"FBgn0063496","chr2R",0.416086855235291,0.450673391832185,0.302440385579621,0.561231483828644
"FBgn0063497","chr2R",43.5272929160215,52.1443522308337,57.2203509911338,60.8641859828913
"FBgn0063498","chr2R",9.70736717773628,12.0067331931108,8.61849112611221,10.0313146941275
"FBgn0063649","chr3R",6.94260961228818,6.77767297921513,6.06455126726546,5.61937807458564
"FBgn0063670","chr3L",8.95715789864434,8.69553301638871,10.5910918631957,10.2354398601719
"FBgn0063923","chr3L",18.7358132734908,15.3412685350953,26.3798345913031,21.9389722269936
"FBgn0064126","chr3R",0.076292994899044,0.144144783147178,0.0585019431278717,0.0768971446575381
"FBgn0064225","chr2L",23.1128793758436,21.4568746443631,28.6403694425434,26.9153738460575
"FBgn0064227","chr3L",0.32589637710521,0.252017449042835,0.177464769611889,0.182300583761385
"FBgn0064237","chr2R",0.0674274413457561,0.0738009970730923,0.0361926470557486,0.0783554808677368
"FBgn0064766","chr3L",5.69331166479925,5.2889451489466,3.74488412567896,4.39794097386294
"FBgn0064912","chr3R",0.644749971684863,0.554474439548305,0.856957035048934,0.85628035220465
"FBgn0065032","chrX",3.2493183975044,3.52232206067091,3.04383646328856,3.47375091359837
"FBgn0065035","chrX",2.70594843992263,2.51217939482508,2.27666819104464,2.36640005316867
"FBgn0065046","chrX",1008.93334366292,889.311297875048,937.72826728992,940.87994221436
"FBgn0065047","chr2R",1677.81773516786,1517.21949520907,1625.33177447492,1636.39835683824
"FBgn0065048","chr2R",1672.18712441035,1511.41805415048,1620.66771405689,1630.16676633248
"FBgn0065051","chr3L",5.15096613742416,3.61401246273082,4.96256028478337,4.60445298480955
"FBgn0065053","chr2L",41.1295996021842,40.0340958019407,46.6800187753768,43.3115044345767
"FBgn0065055","chr2L",12.5882426148708,10.1237243521217,11.8669919853515,11.1230019974658
"FBgn0065057","chrX",10.4422630830794,7.45390070438232,9.34172434561156,9.04446122016161
"FBgn0065058","chr3L",13.0189254022808,11.1001811355304,8.10213924046265,14.56510638052
"FBgn0065064","chr3R",35.1268027952547,29.9517471226322,36.2318695286614,37.4168121710795
"FBgn0065066","chr3R",29.0567320572645,19.8770685450195,25.1278846166015,22.9126350910761
"FBgn0065070","chr3R",11.0455385560149,7.35179247555517,5.34130754722281,6.69042336833873
"FBgn0065071","chrX",12.547225206546,13.251379030013,15.655696136519,12.0592816268822
"FBgn0065073","chr2R",8.77973198852596,7.00702416335221,6.73235310988083,6.50680663320979
"FBgn0065076","chr2R",1074.29195467275,1024.03712393045,971.900364768553,989.86603353991
"FBgn0065098","chr3R",137.447494357493,150.09534436751,141.843258533572,159.381922919068
"FBgn0065099","chr3R",881.688163649579,898.730661301899,975.756814718144,1034.13103775085
"FBgn0065100","chr2L",79.9060131574773,56.3183608775553,57.1875994722655,57.2815877276902
"FBgn0066084","chr2R",134.072464535904,131.939308550274,113.556301369324,112.611384209411
"FBgn0066101","chr3R",0.272444424308588,0.248497616594444,0.252691449113225,0.212840196016121
"FBgn0066114","chrX",3.50669254020316,3.57836252475074,2.68036823554994,3.10032086215158
"FBgn0066292","chr2R",0.0120966671222376,0.00735561134774804,0.00721451080463429,0.00870206830197247
"FBgn0066293","chr2R",0.290890532275173,0.154771390228183,0.151802455874909,0.261575074220469
"FBgn0067052","chrX",0.0972881653703052,0.0443684565737043,0.130552048308236,0.161508236074315
"FBgn0067102","chr2R",24.3038625341929,22.4254106661759,19.2199702832096,18.8939407982628
"FBgn0067317","chr3R",0.454603369865937,0.414645497679677,0.355855039977947,0.165087949259795
"FBgn0067628","chr3R",2.27607293199928,2.30840468683391,1.88423678555966,1.97384968171882
"FBgn0067629","chr3R",0.567092354277467,0.613307319418818,0.449344943470826,0.463990947354016
"FBgn0067779","chr2L",6.41610296802371,6.80388654352747,7.5194575045148,8.12674693987627
"FBgn0067783","chr3R",5.27279016980083,5.41143971369521,4.30368625335584,4.17805478553471
"FBgn0067861","chrX",0.305618195128432,0.377668798412495,0.352784845914739,0.409159068996228
"FBgn0067864","chr3L",2.13349119586392,2.39865245973616,1.82214259833386,1.86720908952168
"FBgn0067905","chr2R",1.0667681349695,0.834002876014805,1.09067259006228,0.88547172784799
"FBgn0069242","chr3R",48.9737224272017,51.4593025788142,50.046248296856,51.3746953121395
"FBgn0069354","chr2L",3.73041245560024,3.228441069414,2.66980324693191,2.7939896125977
"FBgn0069923","chr3R",0.251873682405936,0.219746486427352,0.362484213192181,0.327236787865144
"FBgn0069938","chrX",0.171257752793307,0.156204860864594,0.134057375080101,0.159921711161993
"FBgn0069969","chr2R",0.0417575894646215,0.0448085404531549,0.0446814745036504,0.0366997975570129
"FBgn0069973","chrX",0.497830931877747,0.454073524729173,0.356290531990648,0.382233084118766
"FBgn0082582","chr3R",1.86350817877732,1.76067774208659,1.21190620310405,1.23228781754675
"FBgn0082585","chr2R",3.16180020396154,3.90053595059489,4.04388630661676,4.61311001788052
"FBgn0082598","chr3L",7.31864560671921,6.80897513499247,5.37293007639328,5.33127496948513
"FBgn0082831","chr3R",3.47893986473041,3.50519772671838,3.11228485364751,3.20449050370808
"FBgn0082919","chr2R",22.0755691603892,16.7793435769645,26.5851443827681,22.7873438533942
"FBgn0082922","chr2R",510.568291863361,496.309413360115,588.990296089285,645.358822964078
"FBgn0082923","chr3R",23.2851893883558,20.8300786807396,24.4364820285443,20.814650479276
"FBgn0082925","chr2R",16.5883582267219,16.7620055640836,19.3502817074576,15.7940591456554
"FBgn0082926","chr2R",27.033795015303,16.6061585312821,21.9635918571561,21.0655805634144
"FBgn0082927","chr2R",17.4878479974277,15.2145462937186,15.6447557478841,14.2924819281566
"FBgn0082928","chr2R",43.8445331935509,37.1511876377151,33.1892318365827,31.8709585853314
"FBgn0082929","chr2R",26.9812511960313,22.2433862289504,27.6190111087646,25.1952848275931
"FBgn0082930","chr2R",20.7789421107182,13.1743361286757,10.2012763329226,11.1478242946178
"FBgn0082931","chr2R",46.7329107254337,35.5578670638683,32.7095739405761,41.0015575313993
"FBgn0082937","chr2L",64.1996715049019,64.7347772885095,50.056713297284,50.3556489554944
"FBgn0082939","chr2R",24.551099554714,22.6447616335665,20.4829002712804,19.4627646509807
"FBgn0082940","chr2R",32.8267510900108,28.683364735851,33.0687787512237,27.247870511373
"FBgn0082941","chr2R",16.8113949759887,11.64228300494,17.267684256236,16.7968565517287
"FBgn0082942","chr2R",16.6311558485659,14.6462610331723,11.8000728576146,10.234521907025
"FBgn0082943","chr2R",20.64557277753,15.9539629111341,24.1131923612124,20.7070559514226
"FBgn0082944","chr3L",3.84574394875559,4.44310943947495,7.11022292903836,7.66119068060748
"FBgn0082945","chr3L",11.4410882475479,8.4477541316333,7.7983090189453,11.5316880557061
"FBgn0082946","chr3L",9.68557735242149,10.7667454618856,12.184857842102,12.0592816268822
"FBgn0082947","chr3L",15.9253243006161,9.68370006039413,11.4975068869065,11.8273723648267
"FBgn0082948","chr3L",13.4107994110451,11.2127053330879,11.2475610850173,11.8273723648267
"FBgn0082949","chr3L",16.2047159550129,12.9965448178974,13.4970733020207,13.2188279371593
"FBgn0082950","chr2R",16.8529045932134,16.1666824166159,22.3551525209765,20.0184075006244
"FBgn0082951","chr2R",44.2454783599255,28.9120997018466,31.5083192684659,31.9753679500663
"FBgn0082952","chr2R",13.3660967463417,9.27596532100911,17.1562798416797,13.506395422108
"FBgn0082954","chr3R",14.7823584417202,13.2050455369011,9.40705108928716,9.99318092857017
"FBgn0082957","chr3R",25.8688531804783,23.5950813663901,17.812684269893,21.0820534915997
"FBgn0082958","chr3R",22.7332346131476,23.0230793938715,18.6542284086281,20.3012366956146
"FBgn0082959","chr3R",24.1442629684464,23.8810823526494,17.3919122005255,20.0409644302862
"FBgn0082960","chr3R",33.8646805271716,31.0311070091312,25.5268388749648,28.3696769207947
"FBgn0082961","chr3R",22.262891828048,20.878071996927,18.5139710521723,21.9930064202491
"FBgn0082962","chr3R",13.3095433752235,12.9401050259523,11.121749439771,11.5332055827564
"FBgn0082963","chr2R",5.85034873636198,7.87078553124934,7.58895844125549,7.64833633382794
"FBgn0082966","chr3L",39.5087939483668,35.035120816761,32.6799640542132,35.5271642173255
"FBgn0082967","chr3L",26.8095387506775,31.7461094747794,27.7709565782584,26.8080433288244
"FBgn0082968","chr2R",11.4785181981942,8.95226751264238,8.33407070726979,9.25158628627218
"FBgn0082969","chr2R",7.65234546546278,6.67626729756381,5.35761688324486,7.73266913479466
"FBgn0082970","chr2R",10.4009893159526,6.77627336762029,6.20320035597922,8.49631205530333
"FBgn0082971","chr2R",9.3396638755493,7.09895305179269,4.73468761864536,6.20191626525368
"FBgn0082972","chr2R",12.8093608878399,9.4074675556581,8.48289339847103,9.66583641849333
"FBgn0082973","chr3L",13.0468550191336,10.3308448358983,11.0305028886397,12.8526554181244
"FBgn0082974","chr3R",7.93768342623947,9.74107994921487,8.13399781777407,7.06785711244417
"FBgn0082975","chr3R",12.5782497831782,8.00418867584679,8.11233488548001,8.61955364606006
"FBgn0082976","chr3R",12.7245085015873,14.6743459057191,11.5142817729394,12.9900315511046
"FBgn0082978","chr3R",13.2076054805748,14.0042982930819,8.86171479425602,8.77038663773248
"FBgn0082979","chr3R",10.0831197064388,12.1635792588925,11.9302488722671,10.3943808052604
"FBgn0082980","chr2L",30.5095686601277,30.330934224252,37.4030006649413,38.5897012060229
"FBgn0082981","chr2R",77.2644920613624,66.6010868131823,46.3341087813958,55.4413726742374
"FBgn0082983","chr3R",14.6829231140432,11.4187415045857,12.7206459174285,13.4704741576875
"FBgn0082986","chr3R",13.1731080035733,10.6802159346374,16.2949740694379,10.5293727637702
"FBgn0082987","chr2R",14.8662350060423,11.094177792569,12.9971816982422,15.8453351609033
"FBgn0082988","chr3R",19.201826429451,21.2670733383775,24.6764673501591,19.9863618571403
"FBgn0082989","chr3R",21.0086444011157,17.1600591755564,14.1659930020409,17.4382417770023
"FBgn0082994","chr3L",9.79085536712173,11.2348648297936,7.62878056201171,7.73366973897877
"FBgn0082995","chr3L",7.21076990391674,4.23849255739387,5.8774020179551,4.65523739273024
"FBgn0082997","chrX",20.080277332431,17.46342450741,14.9003404469133,13.5666918302424
"FBgn0082998","chrX",14.3115247446228,10.8285522670629,12.2212305520785,13.4991958509875
"FBgn0082999","chrX",15.2383989548436,11.8066798124552,15.8311536474829,14.9607629205681
"FBgn0083000","chrX",12.4074366813867,10.7365187761419,13.3766614558551,14.1278445336831
"FBgn0083001","chrX",6.741579919761,6.43502219083366,6.17132368405743,8.45884862317273
"FBgn0083003","chr2R",24.6982222486748,17.3740302837948,18.6292937674804,18.3569064764762
"FBgn0083004","chr2R",17.1227171051737,11.0743667607966,12.2544856011998,12.2746259416479
"FBgn0083005","chr2R",18.2411706803938,13.6930916643468,14.8745523879883,15.2750900607174
"FBgn0083006","chr2R",17.641587320482,18.1192325512423,14.4560490317183,21.9035931590308
"FBgn0083007","chrX",9.87928889946992,9.27596532100911,8.83808355480467,9.16505403643044
"FBgn0083008","chrX",10.4604235406152,10.20356185311,8.83808355480467,9.64742530150572
"FBgn0083009","chrX",5.87316924561729,5.63888469362256,5.11591194505277,6.15793104351429
"FBgn0083010","chrX",5.5248715883531,3.49948389877104,6.59012029770025,7.13365955393029
"FBgn0083011","chrX",6.96150872205295,4.83123193802558,5.82165430233764,5.7784057795477
"FBgn0083012","chrX",6.37469121664476,7.57221658857887,8.62057969781368,6.15269470759293
"FBgn0083013","chrX",16.2347177434045,10.6722515677957,8.37402310759227,7.16272767771188
"FBgn0083014","chr3L",9.7340052391836,7.42077225680729,5.58878813024413,6.75319771105401
"FBgn0083015","chr3L",29.2642801433878,29.3896656344217,27.2940815663085,28.5546561379388
"FBgn0083016","chr2R",4.93116073234598,4.0624665639456,5.83450127329849,3.56497011597611
"FBgn0083017","chr2R",9.5755139734167,2.8610931996619,6.79398134226295,7.12593914315763
"FBgn0083018","chr2R",6.839997144867,4.64281893022354,4.98067181866944,5.54550906929617
"FBgn0083020","chr2L",8.34246018050367,5.43513593027878,5.33087530591964,5.93542767573106
"FBgn0083021","chr2L",9.41438118655369,8.90492670816875,8.11024137970311,8.82739415087774
"FBgn0083022","chr2L",4.60655508224925,6.62568951500651,5.38907533829553,4.41193230251786
"FBgn0083023","chr2L",5.69958974969419,5.04571739988957,4.94892687740759,4.03522115976441
"FBgn0083024","chr2L",1.71594874353924,3.28675936571189,2.60967034098563,1.1394596812802
"FBgn0083025","chr2L",3.52526528635929,2.19232373658304,3.72713298699592,2.12810852239097
"FBgn0083026","chr2L",3.82617273273139,2.73120025809429,4.01821266243365,2.34741741591981
"FBgn0083027","chrX",14.1435086503903,9.08289887156521,12.1364411884248,10.4220943861465
"FBgn0083028","chr2L",4.23308506589644,3.71801282137056,4.76875011949892,4.03422011259007
"FBgn0083029","chr2L",10.9769876660777,11.9262411270117,10.1089190986328,11.5233135545763
"FBgn0083030","chr2L",13.075529425769,12.2207162165676,10.6865716185547,11.3893215364998
"FBgn0083031","chr2L",16.750989189729,14.0919515804243,12.8031939117012,15.5240752286356
"FBgn0083032","chr2L",5.40717382268643,3.13848450710835,4.39754267985637,3.80819419796278
"FBgn0083033","chr2L",4.39103600119109,3.1150629809359,3.4917801577367,3.50979092125675
"FBgn0083034","chr2L",7.60205199172617,6.00934630430823,6.34746082937408,7.29165865811479
"FBgn0083035","chr2L",4.48670127354819,3.06925323121625,2.86702537461224,3.45817634888532
"FBgn0083036","chr2L",11.633616406386,10.3121633804989,8.64850060371753,13.3286796928697
"FBgn0083037","chr2L",6.99313140930432,7.1201439564249,5.38316107651075,7.01958184251349
"FBgn0083038","chr2L",14.2552764416279,11.6572281692596,11.726780479617,14.0087143710774
"FBgn0083039","chr3R",50.1069558286769,42.0755465551508,37.8531058218878,29.8401202300223
"FBgn0083040","chrX",17.2459021203188,10.7250369847228,13.18419150685,15.3560636543751
"FBgn0083041","chrX",15.9496192270854,11.3789015583807,11.3018971289062,14.8119437373661
"FBgn0083042","chrX",13.2650298522294,8.64220371522588,11.1606234147949,13.370073108065
"FBgn0083044","chr3L",8.25003642340188,5.67916244143415,6.82352039157714,5.03905696551861
"FBgn0083045","chr2R",6.08493252497909,4.51751557841353,4.17766554586355,3.87619766578355
"FBgn0083046","chr2R",5.51710102353123,4.52895232671331,3.70172896468923,3.89255293019614
"FBgn0083047","chr3R",10.4155565278797,9.06160477787655,11.1813989609877,9.04446122016161
"FBgn0083048","chr3R",14.5283660286322,9.12872777623119,12.9971816982422,13.1312177714939
"FBgn0083049","chr3R",11.5372318462668,13.007787503726,12.6149116482939,13.0346646996447
"FBgn0083050","chr3R",18.2930156199931,16.3949543473519,17.93041854721,19.1452098820939
"FBgn0083053","chr2R",11.5101491424023,8.3987613570505,7.82576785351905,8.02536699817157
"FBgn0083054","chr2R",12.1781891710594,11.1077735986874,12.3282091108326,7.98040695896613
"FBgn0083055","chr3R",18.0298067621515,16.4450567099082,12.7634194374824,12.3629326030986
"FBgn0083057","chr3L",8.52751919071892,7.63394661511619,9.18279141723631,6.42287825779593
"FBgn0083058","chr3L",34.2454342103474,30.153648200948,31.4319598212591,31.2556891145721
"FBgn0083068","chr3L",1.4810470223363,1.7175331072881,0.747653413224125,0.772730667353614
"FBgn0083120","chr3L",8.45635769538608,9.41327098689729,6.73810775802471,6.96888945197432
"FBgn0083123","chr2R",32.7301970610522,29.8396172255057,34.8662746178423,32.9871512779522
"FBgn0083124","chr2R",23.3743525046239,23.4255005952339,18.0998025660415,17.7518066714501
"FBgn0083167","chrX",4.06463480398249,4.35137227342809,3.6533234020453,3.89656297751271
"FBgn0083228","chrX",0.0130129048213164,0.0237382419645689,0.013096618990578,0.0141768005690162
"FBgn0083940","chrX",0.319466067222486,0.311470849067091,0.317378131735452,0.271845904931641
"FBgn0083949","chr3R",0.00247924334959594,0.00123345135246786,0.00141142215153111,0.00205789788854644
"FBgn0083950","chr3R",0.00896420764293323,0.00689874348555836,0.00451093793676297,0.00511551396877794
"FBgn0083951","chr2R",2.93882922778349,2.30936895958733,2.13024347336334,1.5386842739694
"FBgn0083952","chr3L",4.85192601333567,5.45056722366573,4.07081539982679,4.27763197330914
"FBgn0083953","chr3R",9.65549791965,9.83565089494755,8.27460325509206,8.50141903510015
"FBgn0083956","chrX",0.0352365521281142,0.0183653691009016,0.0236421564644354,0.0167132158598586
"FBgn0083960","chr2L",0.0838294378343932,0.0707973662381376,0.0861047085009632,0.0463884604538849
"FBgn0083961","chr2L",7.35423486986549,8.26842245261143,7.16993287898896,7.12593914315763
"FBgn0083962","chr2L",1.87697369552811,1.85899351381541,1.79344227978991,1.92178486965194
"FBgn0083963","chr3R",0.00756324638165749,0.00919795516377633,0.00817574658906388,0.00863208306986923
"FBgn0083968","chr2L",10.3208936886571,10.2337382608021,14.3483738549901,13.5219172697466
"FBgn0083969","chr3R",4.52851726746804,4.15792320962438,4.1858372538695,3.98368398927381
"FBgn0083970","chr2L",4.23243721082055,3.94255905025181,1.3292572191384,1.79394272135437
"FBgn0083972","chr2L",22.3888625739743,20.4704138747216,27.187388283711,29.9412163974902
"FBgn0083973","chr2L",2.16425511635967,2.09129433069527,2.18536683421771,2.54347680330995
"FBgn0083975","chr3R",0.0235803698084234,0.0146643728199534,0.0196568629363047,0.0191280657321931
"FBgn0083977","chr2R",1.32773450708459,1.01726670864032,0.913286934929283,0.999225610025978
"FBgn0083978","chr3L",0.00288949205024508,0.0131775845564966,0.00775488168152874,0.0143905508674011
"FBgn0083981","chrX",0.0123522100121124,0.0183821820618599,0.0139583706075809,0.00971333205828639
"FBgn0083983","chr2R",17.7029447238347,17.9864476294264,14.3837704912423,15.0198507666437
"FBgn0083984","chr3R",2.75077518556824,2.77694339967185,1.95913400598503,2.32761869636512
"FBgn0083985","chr3R",2.26642510046663,2.22623167704219,2.23551525209765,2.20282877717714
"FBgn0083986","chr3R",3.32760479398313,4.34438923289349,2.30563777131991,2.68084329579641
"FBgn0083987","chr3L",173.54504383837,137.616054853657,148.708630014559,142.862876499487
"FBgn0083988","chr2R",17.9183181019798,18.5519306420182,17.7628149875976,16.2800301962909
"FBgn0083989","chr2R",26.151058851538,24.0733385711903,24.044786141748,22.7116470639614
"FBgn0083990","chr4",1.31192602934137,1.03516506039519,0.754494780858301,0.942041350212724
"FBgn0083992","chr3L",0.269977069412145,0.246247132619172,0.318810948495038,0.250986039806269
"FBgn0084008","chr2R",0.032285257841405,0.103066281344546,0.0866478779882811,0.0669960090382342
"FBgn0084017","chr3L",0.317367219072064,0.217103904011136,0.425878526520071,0.42807522765328
"FBgn0084049","chr2R",4.1008898078407,3.64452885264532,2.98668650604962,2.66206096226711
"FBgn0085188","chr2L",4.69322007769672,4.78952180300137,3.52594662097555,3.79494922648963
"FBgn0085192","chr2L",4.1040582001786,4.08022687647293,3.12079221567962,3.33844519614252
"FBgn0085203","chr2L",2.03171378424824,1.67664507149998,2.35853408175649,2.00764954942544
"FBgn0085212","chr2L",11.310057098239,12.6642926172909,8.1986441514228,7.86143042765102
"FBgn0085213","chr2R",1.39193926022824,1.56715410684286,1.4981781298872,1.02901055798246
"FBgn0085219","chr2R",0.277612089719087,0.253211064267765,0.212874677496232,0.197513256855213
"FBgn0085220","chr2R",5.15522665532112,5.04941660619448,3.87819131318516,3.59833403382774
"FBgn0085223","chr2R",1.09599954251085,1.23214576945735,0.342031097322162,0.211566344331266
"FBgn0085224","chr2R",2.15299882111056,2.53851718767719,1.72251805639354,1.75803985162981
"FBgn0085229","chr2R",19.424963467912,19.680751818649,17.3777133076497,17.5082903619919
"FBgn0085235","chr2R",0.611006047933132,0.464417489369615,0.432733269158764,0.359242618557821
"FBgn0085236","chr2R",0.332076937797308,0.454332995314732,0.334213243669084,0.103365271087561
"FBgn0085242","chr2R",9.01881659265335,11.4909301250596,7.34623313378905,9.87462915824408
"FBgn0085243","chr2R",1.50167144665695,1.20264616406841,1.24510816268875,1.09445581151536
"FBgn0085244","chr2R",1.00850830581049,0.879870237405291,0.19613453266965,0.25477355549751
"FBgn0085248","chr2R",0.559261309913131,0.238048725090054,0.266836921093081,0.216633801680518
"FBgn0085249","chr2R",7.38019576515901,7.58617030465119,3.39299890771064,3.08889461818787
"FBgn0085257","chr2R",9.22340249950511,10.5158765124066,5.17730059349066,5.92956378749185
"FBgn0085259","chr2R",4.57488972816505,3.63708062738655,2.4611684492416,2.46317241740572
"FBgn0085260","chr2R",0.96708576300014,1.22041575869117,0.604428206635578,0.703763547830205
"FBgn0085261","chr2R",47.1809893454751,48.7131259026891,31.5429941214814,31.4703179997207
"FBgn0085263","chr2R",3.63209150715806,2.66210739442226,2.05982120664106,2.53029569849759
"FBgn0085271","chr3L",3.21266079257224,3.71168847523706,3.01777314615205,2.48889350530246
"FBgn0085279","chr3L",13.3327853963101,14.8457560756218,8.09926532614637,9.65016293638129
"FBgn0085282","chr3L",0.843364901042893,1.60001170950622,0.633763503861654,0.728037126081121
"FBgn0085284","chr3L",3.49716983155784,4.48932305920203,2.92581430502777,2.79531639493851
"FBgn0085285","chr3L",1.43398608160272,1.17899201749884,0.975692045929208,1.07292959794318
"FBgn0085290","chr3L",2.61895021574572,2.4764153755096,2.32143708391977,1.71515692377927
"FBgn0085291","chr3L",0.348959952649293,0.509260363042934,0.312182106442966,0.333102655025968
"FBgn0085292","chr3L",0.835497087908563,0.889070158563174,0.809728572254704,0.635712929212637
"FBgn0085296","chr3L",1.69553013148797,0.955190936946018,1.15993154744038,0.952048549490696
"FBgn0085297","chr3L",1.15224971951221,0.868193798518094,0.851539490574487,0.914842054453129
"FBgn0085307","chr3R",0.190605385215292,0.173851911472474,0.170516961055655,0.105474766415879
"FBgn0085314","chr3R",0.0132719543501513,0.0121054010627403,0.08311230684016,0.0330491883806149
"FBgn0085317","chr3R",1.39472313874869,1.6299196206916,1.44268716850488,1.19386888106133
"FBgn0085320","chr3R",0.399456092436935,0.242896967963579,0.397062577339374,0.405250808235347
"FBgn0085322","chr3R",1.68408395141585,1.92580594899843,1.41664783216134,1.48133044205646
"FBgn0085327","chr3R",2.07889448107073,1.92886026999367,1.8277286763153,1.48757585857921
"FBgn0085330","chr3R",0.174340392343587,0.106011032240104,0.311932360757812,0.289422759045172
"FBgn0085334","chr3R",1.44881212473895,1.70689508281331,1.62014730310498,1.15247982306768
"FBgn0085337","chr3R",0.623386385018785,0.26060518950562,0.418264488501238,0.431201965204368
"FBgn0085339","chr2L",0.254860685101051,0.307561693931572,0.2139694360182,0.216429172774648
"FBgn0085345","chr3R",1.14801802406086,1.04711169446969,1.04473258882328,0.952913262069707
"FBgn0085352","chrX",0.580431088310973,0.481284952663911,0.731681536281187,0.547485546014626
"FBgn0085353","chrX",0.0772100940405611,0.0704236263773942,0.0172681776327398,0.0480662243764125
"FBgn0085354","chrX",2.37583233605254,2.3640064285085,1.49816695099675,1.7226307925789
"FBgn0085357","chrX",2.68013203955615,2.60485777303683,1.29709777028828,1.3493752626854
"FBgn0085359","chrX",1.18641384474504,0.683452213582333,0.586549030794596,0.466476509922376
"FBgn0085360","chrX",0.208800150517958,0.324465987605003,0.249058840207621,0.353048521723839
"FBgn0085361","chrX",0.280590760209636,0.255927921180509,0.0836728435509152,0.077634860258898
